"No.","Time","Source","Destination","Protocol","Length","Info"
"204","6.963013688","192.168.31.198","224.0.0.251","MDNS","103","Standard query 0x0002 PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"205","7.065436887","192.168.31.34","224.0.0.251","MDNS","103","Standard query 0x0001 PTR _37F83649._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"206","7.372753373","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.201? Tell 192.168.31.1"
"207","7.372776911","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.202? Tell 192.168.31.1"
"208","7.475950918","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.203? Tell 192.168.31.1"
"209","7.475970757","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.204? Tell 192.168.31.1"
"210","7.475975715","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.205? Tell 192.168.31.1"
"211","7.475980450","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.206? Tell 192.168.31.1"
"212","7.475985153","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.207? Tell 192.168.31.1"
"213","7.475989821","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.208? Tell 192.168.31.1"
"214","7.578277526","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.209? Tell 192.168.31.1"
"215","7.578297709","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.210? Tell 192.168.31.1"
"216","7.578302730","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.211? Tell 192.168.31.1"
"217","7.578307459","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.212? Tell 192.168.31.1"
"218","7.578312176","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.213? Tell 192.168.31.1"
"219","7.680546861","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.214? Tell 192.168.31.1"
"220","7.680576736","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.215? Tell 192.168.31.1"
"221","7.680582329","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.216? Tell 192.168.31.1"
"222","7.680587648","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.217? Tell 192.168.31.1"
"223","7.680592939","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.218? Tell 192.168.31.1"
"224","7.885366859","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.224? Tell 192.168.31.1"
"225","7.885387009","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.225? Tell 192.168.31.1"
"226","7.885392484","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.226? Tell 192.168.31.1"
"227","7.885397241","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.227? Tell 192.168.31.1"
