"No.","Time","Source","Destination","Protocol","Length","Info"
"232","27.700110146","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.217? Tell 192.168.31.1"
"233","27.700114849","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.218? Tell 192.168.31.1"
"234","27.802586503","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.219? Tell 192.168.31.1"
"235","27.802606117","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.220? Tell 192.168.31.1"
"236","27.802610986","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.221? Tell 192.168.31.1"
"237","27.802615683","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.222? Tell 192.168.31.1"
"238","27.802620332","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.223? Tell 192.168.31.1"
"239","27.802624976","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.224? Tell 192.168.31.1"
"240","27.905055517","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.225? Tell 192.168.31.1"
"241","27.905075684","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.226? Tell 192.168.31.1"
"242","27.905080653","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.227? Tell 192.168.31.1"
"243","27.905085388","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.228? Tell 192.168.31.1"
"244","27.905090075","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.229? Tell 192.168.31.1"
"245","28.007399276","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.230? Tell 192.168.31.1"
"246","28.007419172","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.231? Tell 192.168.31.1"
"247","28.007424147","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.232? Tell 192.168.31.1"
"248","28.007428851","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.233? Tell 192.168.31.1"
"249","28.007433517","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.234? Tell 192.168.31.1"
"250","28.109722101","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.235? Tell 192.168.31.1"
"251","28.109741930","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.236? Tell 192.168.31.1"
"252","28.109746910","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.237? Tell 192.168.31.1"
"253","28.109751588","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.238? Tell 192.168.31.1"
"254","28.109756263","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.239? Tell 192.168.31.1"
"255","28.212027544","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.240? Tell 192.168.31.1"
"256","28.212047415","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.241? Tell 192.168.31.1"
"257","28.212052428","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.242? Tell 192.168.31.1"
"258","28.212057146","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.243? Tell 192.168.31.1"
"259","28.212061791","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.244? Tell 192.168.31.1"
"260","28.314595036","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.245? Tell 192.168.31.1"
"261","28.314615005","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.246? Tell 192.168.31.1"
"262","28.314620077","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.247? Tell 192.168.31.1"
"263","28.314624802","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.248? Tell 192.168.31.1"
"264","28.314629440","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.249? Tell 192.168.31.1"
"265","28.314634078","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.250? Tell 192.168.31.1"
"266","28.518874503","192.168.31.34","224.0.0.251","MDNS","103","Standard query 0x0001 PTR _233637DE._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
